919-39-2506|Plummer|Simonis|M|11/13/1956|4|252 Schmidt Track|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Switzerland|10.0864116548|True|Tech|1.0|credit|home_financing|10|2.83|9/21/2025|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|919-39-2506_credit
919-39-2506|Plummer|Simonis|M|11/13/1956|4|252 Schmidt Track|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Switzerland|10.0864116548|True|Tech|1.0|investment|custody|NULL|NULL|NULL|NULL|0.14|4.52|2.94|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|919-39-2506_investment
533-91-9510|Omer|DuBuque|M|2/23/1949|2|18246 Bergstrom Hills Suite 011|Portage|MI|49024|42.1974|-85.6194|47338|154900|United States|10.7847285555|True|Hotels/Leisure|3.1|credit|home_financing|30|3.96|2/17/2037|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|533-91-9510_credit
533-91-9510|Omer|DuBuque|M|2/23/1949|2|18246 Bergstrom Hills Suite 011|Portage|MI|49024|42.1974|-85.6194|47338|154900|United States|10.7847285555|True|Hotels/Leisure|3.1|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.77|-6.23|1|533-91-9510_deposit_account
533-91-9510|Omer|DuBuque|M|2/23/1949|2|18246 Bergstrom Hills Suite 011|Portage|MI|49024|42.1974|-85.6194|47338|154900|United States|10.7847285555|True|Hotels/Leisure|3.1|investment|brokerage|NULL|NULL|NULL|NULL|0.33|-1.71|-1.04|1|0|0|0|1|0|0|1|0|NULL|NULL|NULL|533-91-9510_investment
493-00-3281|Abel|Glover|M|4/1/1960|0|76493 Kautzer Fields|Fords|NJ|08863|40.5392|-74.3117|12320|257000|United States|8.61097788736|True|Tech|3.9|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.9|-4.41|1|493-00-3281_deposit_account
493-00-3281|Abel|Glover|M|4/1/1960|0|76493 Kautzer Fields|Fords|NJ|08863|40.5392|-74.3117|12320|257000|United States|8.61097788736|True|Tech|3.9|credit|home_financing|30|3.84|2/2/2034|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|493-00-3281_credit
258-39-6381|Lucky|Willms|M|11/28/1974|1|399 Elberta Plaza|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Russia|11.0432463624|True|Basic Materials|1.6|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.33|-3.65|1|258-39-6381_deposit_account
258-39-6381|Lucky|Willms|M|11/28/1974|1|399 Elberta Plaza|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Russia|11.0432463624|True|Basic Materials|1.6|investment|brokerage|NULL|NULL|NULL|NULL|0.27|2.37|2.05|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|258-39-6381_investment
315-99-4001|Jemal|Turner|M|10/12/1964|2|1475 Schowalter Fort|Augusta|MI|49012|42.3563|-85.354|3339|180800|United States|2072.3|True|Industrial conglomerate|655.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|565.62|-13.38|1|315-99-4001_deposit_account
315-99-4001|Jemal|Turner|M|10/12/1964|2|1475 Schowalter Fort|Augusta|MI|49012|42.3563|-85.354|3339|180800|United States|2072.3|True|Industrial conglomerate|655.2|credit|home_financing|15|3.44|7/23/2029|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|315-99-4001_credit
315-99-4001|Jemal|Turner|M|10/12/1964|2|1475 Schowalter Fort|Augusta|MI|49012|42.3563|-85.354|3339|180800|United States|2072.3|True|Industrial conglomerate|655.2|investment|brokerage|NULL|NULL|NULL|NULL|71.32|-2.75|-5.25|1|0|0|0|0|0|1|0|1|NULL|NULL|NULL|315-99-4001_investment
315-99-4001|Jemal|Turner|M|10/12/1964|2|1475 Schowalter Fort|Augusta|MI|49012|42.3563|-85.354|3339|180800|United States|2072.3|True|Industrial conglomerate|655.2|investment|custody|NULL|NULL|NULL|NULL|18.26|-0.94|-2.90|0|0|1|0|0|0|0|0|0|NULL|NULL|NULL|315-99-4001_investment
943-20-3500|Willaim|Hahn|M|12/25/1967|3|63408 Orn Stream Apt. 510|Sugarcreek|OH|44681|40.5148|-81.6604|7799|158400|United States|11.8556861927|True|Textiles	 apparel	 luxury|4.0|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.39|2.61|1|943-20-3500_deposit_account
943-20-3500|Willaim|Hahn|M|12/25/1967|3|63408 Orn Stream Apt. 510|Sugarcreek|OH|44681|40.5148|-81.6604|7799|158400|United States|11.8556861927|True|Textiles	 apparel	 luxury|4.0|credit|home_financing|15|3.18|8/8/2020|0.01|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|943-20-3500_credit
943-20-3500|Willaim|Hahn|M|12/25/1967|3|63408 Orn Stream Apt. 510|Sugarcreek|OH|44681|40.5148|-81.6604|7799|158400|United States|11.8556861927|True|Textiles	 apparel	 luxury|4.0|investment|brokerage|NULL|NULL|NULL|NULL|0.27|-1.71|1.15|0|0|1|0|0|0|1|0|0|NULL|NULL|NULL|943-20-3500_investment
943-20-3500|Willaim|Hahn|M|12/25/1967|3|63408 Orn Stream Apt. 510|Sugarcreek|OH|44681|40.5148|-81.6604|7799|158400|United States|11.8556861927|True|Textiles	 apparel	 luxury|4.0|credit|securities_credit|5|3.02|8/22/2018|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|943-20-3500_credit
943-20-3500|Willaim|Hahn|M|12/25/1967|3|63408 Orn Stream Apt. 510|Sugarcreek|OH|44681|40.5148|-81.6604|7799|158400|United States|11.8556861927|True|Textiles	 apparel	 luxury|4.0|investment|custody|NULL|NULL|NULL|NULL|0.34|0.46|1.32|1|1|1|0|0|0|0|0|0|NULL|NULL|NULL|943-20-3500_investment
964-09-6028|Page|Rowe|M|6/13/1967|1|905 Legros Lakes Apt. 866|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Lebanon|1039.0|False|Basic Materials|266.2|credit|custom_financing|30|3.73|1/11/2038|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|964-09-6028_credit
964-09-6028|Page|Rowe|M|6/13/1967|1|905 Legros Lakes Apt. 866|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Lebanon|1039.0|False|Basic Materials|266.2|investment|brokerage|NULL|NULL|NULL|NULL|28.71|-5.72|-0.44|0|1|0|0|0|0|0|1|1|NULL|NULL|NULL|964-09-6028_investment
044-69-6379|Brielle|Eichmann|F|10/7/1965|3|15801 Eulalia Route|Minneapolis|MN|55448|45.1907|-93.3021|1022298|189400|United States|10.3|True|Finance|3.6|investment|brokerage|NULL|NULL|NULL|NULL|0.60|-7.55|-2.97|0|0|0|0|1|0|1|0|1|NULL|NULL|NULL|044-69-6379_investment
044-69-6379|Brielle|Eichmann|F|10/7/1965|3|15801 Eulalia Route|Minneapolis|MN|55448|45.1907|-93.3021|1022298|189400|United States|10.3|True|Finance|3.6|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.66|-2.63|1|044-69-6379_deposit_account
044-69-6379|Brielle|Eichmann|F|10/7/1965|3|15801 Eulalia Route|Minneapolis|MN|55448|45.1907|-93.3021|1022298|189400|United States|10.3|True|Finance|3.6|investment|investment_management|NULL|NULL|NULL|NULL|0.34|0.59|0.58|1|0|0|0|0|0|0|0|0|NULL|NULL|NULL|044-69-6379_investment
918-80-7661|Shirleen|Kessler|F|2/8/1959|2|11634 Roma Wells|Port Republic|MD|20676|38.4952|-76.5349|3871|309900|United States|8.10438916832|True|Industrial conglomerate|3.1|investment|brokerage|NULL|NULL|NULL|NULL|0.33|2.27|-0.90|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|918-80-7661_investment
918-80-7661|Shirleen|Kessler|F|2/8/1959|2|11634 Roma Wells|Port Republic|MD|20676|38.4952|-76.5349|3871|309900|United States|8.10438916832|True|Industrial conglomerate|3.1|investment|investment_management|NULL|NULL|NULL|NULL|0.56|1.63|-0.39|1|0|0|0|1|0|0|0|1|NULL|NULL|NULL|918-80-7661_investment
918-80-7661|Shirleen|Kessler|F|2/8/1959|2|11634 Roma Wells|Port Republic|MD|20676|38.4952|-76.5349|3871|309900|United States|8.10438916832|True|Industrial conglomerate|3.1|credit|home_financing|5|2.82|7/17/2016|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|918-80-7661_credit
630-48-0009|Johathan|Kshlerin|M|3/11/1951|3|32870 Erastus Hills|Pueblo|CO|81001|38.2879|-104.5848|151815|85000|United States|8.89607385535|False|Media|1.7|credit|home_financing|5|2.93|9/18/2019|0.01|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|630-48-0009_credit
630-48-0009|Johathan|Kshlerin|M|3/11/1951|3|32870 Erastus Hills|Pueblo|CO|81001|38.2879|-104.5848|151815|85000|United States|8.89607385535|False|Media|1.7|investment|brokerage|NULL|NULL|NULL|NULL|0.26|0.74|-3.52|0|0|1|0|0|0|0|1|0|NULL|NULL|NULL|630-48-0009_investment
630-48-0009|Johathan|Kshlerin|M|3/11/1951|3|32870 Erastus Hills|Pueblo|CO|81001|38.2879|-104.5848|151815|85000|United States|8.89607385535|False|Media|1.7|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.16|3.28|1|630-48-0009_deposit_account
630-48-0009|Johathan|Kshlerin|M|3/11/1951|3|32870 Erastus Hills|Pueblo|CO|81001|38.2879|-104.5848|151815|85000|United States|8.89607385535|False|Media|1.7|investment|investment_management|NULL|NULL|NULL|NULL|0.28|-2.73|0.28|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|630-48-0009_investment
763-14-1666|Kadyn|Hagenes|M|6/12/1967|5|8897 Susan Park|Ingleside|TX|78362|27.8682|-97.2069|9447|132300|United States|13.2345168407|True|Hotels/Leisure|6.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|6.2|6.42|1|763-14-1666_deposit_account
894-31-0389|Kamren|Hintz|M|9/17/1974|1|64937 Kael Viaduct|Crothersville|IN|47229|38.8067|-85.847|3231|85700|United States|5753.6|True|Transportation/Logistics|1618.7|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1173.1|14.00|1|894-31-0389_deposit_account
894-31-0389|Kamren|Hintz|M|9/17/1974|1|64937 Kael Viaduct|Crothersville|IN|47229|38.8067|-85.847|3231|85700|United States|5753.6|True|Transportation/Logistics|1618.7|credit|home_financing|10|3.17|1/19/2020|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|894-31-0389_credit
894-31-0389|Kamren|Hintz|M|9/17/1974|1|64937 Kael Viaduct|Crothersville|IN|47229|38.8067|-85.847|3231|85700|United States|5753.6|True|Transportation/Logistics|1618.7|investment|brokerage|NULL|NULL|NULL|NULL|261.97|-2.47|-1.44|0|0|0|0|0|0|0|0|1|NULL|NULL|NULL|894-31-0389_investment
894-31-0389|Kamren|Hintz|M|9/17/1974|1|64937 Kael Viaduct|Crothersville|IN|47229|38.8067|-85.847|3231|85700|United States|5753.6|True|Transportation/Logistics|1618.7|investment|investment_management|NULL|NULL|NULL|NULL|183.63|-8.72|1.45|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|894-31-0389_investment
894-31-0389|Kamren|Hintz|M|9/17/1974|1|64937 Kael Viaduct|Crothersville|IN|47229|38.8067|-85.847|3231|85700|United States|5753.6|True|Transportation/Logistics|1618.7|credit|custom_financing|10|3.04|2/20/2026|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|894-31-0389_credit
728-55-1659|Stetson|Breitenberg|M|6/8/1953|0|49451 Keeling Extensions Apt. 261|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Indonesia|9.57324667432|True|Healthcare|0.6|investment|investment_management|NULL|NULL|NULL|NULL|0.02|2.56|3.68|0|0|1|1|0|0|0|0|0|NULL|NULL|NULL|728-55-1659_investment
728-55-1659|Stetson|Breitenberg|M|6/8/1953|0|49451 Keeling Extensions Apt. 261|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Indonesia|9.57324667432|True|Healthcare|0.6|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0.5|-3.15|1|728-55-1659_deposit_account
728-55-1659|Stetson|Breitenberg|M|6/8/1953|0|49451 Keeling Extensions Apt. 261|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Indonesia|9.57324667432|True|Healthcare|0.6|investment|brokerage|NULL|NULL|NULL|NULL|0.08|-2.99|-0.29|0|0|1|0|0|0|0|0|1|NULL|NULL|NULL|728-55-1659_investment
678-97-4736|Nils|Towne|M|6/6/1967|0|237 Klein Mews Apt. 337|Winthrop Harbor|IL|60096|42.4793|-87.8318|6897|150700|United States|94.6|True|Tech|8.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|8.2|0.51|1|678-97-4736_deposit_account
678-97-4736|Nils|Towne|M|6/6/1967|0|237 Klein Mews Apt. 337|Winthrop Harbor|IL|60096|42.4793|-87.8318|6897|150700|United States|94.6|True|Tech|8.2|credit|home_financing|15|3.26|7/2/2021|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|678-97-4736_credit
153-09-8162|Kamora|Hammes|F|7/27/1950|2|919 O'Conner Mountain|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Germany|10.8670415107|True|Basic Materials|2.8|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.8|4.93|1|153-09-8162_deposit_account
153-09-8162|Kamora|Hammes|F|7/27/1950|2|919 O'Conner Mountain|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Germany|10.8670415107|True|Basic Materials|2.8|credit|home_financing|30|3.74|1/3/2045|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|153-09-8162_credit
153-09-8162|Kamora|Hammes|F|7/27/1950|2|919 O'Conner Mountain|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Germany|10.8670415107|True|Basic Materials|2.8|credit|custom_financing|5|3.36|5/3/2017|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|153-09-8162_credit
440-85-2398|Lovett|Senger|M|12/30/1968|2|74893 Ginny Road|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|15.3569038099|True|Tech|2.3|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.1|12.25|1|440-85-2398_deposit_account
440-85-2398|Lovett|Senger|M|12/30/1968|2|74893 Ginny Road|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|15.3569038099|True|Tech|2.3|investment|brokerage|NULL|NULL|NULL|NULL|0.20|1.92|-0.06|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|440-85-2398_investment
440-85-2398|Lovett|Senger|M|12/30/1968|2|74893 Ginny Road|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|15.3569038099|True|Tech|2.3|credit|custom_financing|5|3.07|10/19/2020|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|440-85-2398_credit
370-45-7190|Gifford|Heaney|M|8/31/1947|1|062 Chana Haven Apt. 810|Onondaga|MI|49264|42.4487|-84.5535|1992|132000|United States|8.11734736841|False|Tech|1.5|credit|custom_financing|15|3.33|3/26/2020|0.01|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|370-45-7190_credit
370-45-7190|Gifford|Heaney|M|8/31/1947|1|062 Chana Haven Apt. 810|Onondaga|MI|49264|42.4487|-84.5535|1992|132000|United States|8.11734736841|False|Tech|1.5|credit|home_financing|30|3.25|4/2/2016|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|370-45-7190_credit
370-45-7190|Gifford|Heaney|M|8/31/1947|1|062 Chana Haven Apt. 810|Onondaga|MI|49264|42.4487|-84.5535|1992|132000|United States|8.11734736841|False|Tech|1.5|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.03|5.24|1|370-45-7190_deposit_account
370-45-7190|Gifford|Heaney|M|8/31/1947|1|062 Chana Haven Apt. 810|Onondaga|MI|49264|42.4487|-84.5535|1992|132000|United States|8.11734736841|False|Tech|1.5|investment|brokerage|NULL|NULL|NULL|NULL|0.28|0.17|-5.20|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|370-45-7190_investment
370-45-7190|Gifford|Heaney|M|8/31/1947|1|062 Chana Haven Apt. 810|Onondaga|MI|49264|42.4487|-84.5535|1992|132000|United States|8.11734736841|False|Tech|1.5|investment|investment_management|NULL|NULL|NULL|NULL|0.19|5.51|-3.72|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|370-45-7190_investment
421-54-6448|Raul|Metz|M|1/4/1946|1|0693 Forest Forks|Abingdon|MD|21009|39.4744|-76.2997|29766|229900|United States|8.49603607508|True|Media|4.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|4.11|-17.72|1|421-54-6448_deposit_account
421-54-6448|Raul|Metz|M|1/4/1946|1|0693 Forest Forks|Abingdon|MD|21009|39.4744|-76.2997|29766|229900|United States|8.49603607508|True|Media|4.2|investment|brokerage|NULL|NULL|NULL|NULL|0.09|-0.76|1.78|1|0|0|1|0|0|0|0|0|NULL|NULL|NULL|421-54-6448_investment
421-54-6448|Raul|Metz|M|1/4/1946|1|0693 Forest Forks|Abingdon|MD|21009|39.4744|-76.2997|29766|229900|United States|8.49603607508|True|Media|4.2|credit|home_financing|30|3.49|12/29/2037|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|421-54-6448_credit
442-77-2812|Tyree|Williamson|M|11/11/1963|2|163 Natasha Mill|Oxford|MI|48370|42.8265|-83.2005|24840|339500|United States|7960.7|True|Finance|890.5|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|823.88|12.14|1|442-77-2812_deposit_account
442-77-2812|Tyree|Williamson|M|11/11/1963|2|163 Natasha Mill|Oxford|MI|48370|42.8265|-83.2005|24840|339500|United States|7960.7|True|Finance|890.5|investment|brokerage|NULL|NULL|NULL|NULL|66.62|-5.03|-1.02|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|442-77-2812_investment
442-77-2812|Tyree|Williamson|M|11/11/1963|2|163 Natasha Mill|Oxford|MI|48370|42.8265|-83.2005|24840|339500|United States|7960.7|True|Finance|890.5|credit|custom_financing|30|3.87|12/26/2019|0.01|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|442-77-2812_credit
442-77-2812|Tyree|Williamson|M|11/11/1963|2|163 Natasha Mill|Oxford|MI|48370|42.8265|-83.2005|24840|339500|United States|7960.7|True|Finance|890.5|credit|home_financing|15|3.15|3/11/2016|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|442-77-2812_credit
328-03-9494|Vance|Price|M|5/4/1961|2|593 Weldon Point Apt. 561|Yuma|AZ|85367|32.6566|-114.4042|141891|169100|United States|8.89691501858|True|Tech|3.7|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.55|-13.18|1|328-03-9494_deposit_account
328-03-9494|Vance|Price|M|5/4/1961|2|593 Weldon Point Apt. 561|Yuma|AZ|85367|32.6566|-114.4042|141891|169100|United States|8.89691501858|True|Tech|3.7|credit|securities_credit|30|3.60|11/23/2034|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|328-03-9494_credit
328-03-9494|Vance|Price|M|5/4/1961|2|593 Weldon Point Apt. 561|Yuma|AZ|85367|32.6566|-114.4042|141891|169100|United States|8.89691501858|True|Tech|3.7|investment|trust|NULL|NULL|NULL|NULL|0.15|1.42|-3.70|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|328-03-9494_investment
400-79-9823|Marshall|O'Connell|M|2/20/1969|0|54158 Lucinda Glens Suite 444|Hyattsville|MD|20784|38.9513|-76.8958|150988|227300|United States|134.7|True|Finance|45.1|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|40.73|-6.48|1|400-79-9823_deposit_account
400-79-9823|Marshall|O'Connell|M|2/20/1969|0|54158 Lucinda Glens Suite 444|Hyattsville|MD|20784|38.9513|-76.8958|150988|227300|United States|134.7|True|Finance|45.1|investment|brokerage|NULL|NULL|NULL|NULL|3.36|2.60|-0.76|0|0|0|0|0|0|0|1|1|NULL|NULL|NULL|400-79-9823_investment
400-79-9823|Marshall|O'Connell|M|2/20/1969|0|54158 Lucinda Glens Suite 444|Hyattsville|MD|20784|38.9513|-76.8958|150988|227300|United States|134.7|True|Finance|45.1|investment|investment_management|NULL|NULL|NULL|NULL|1.01|0.14|1.93|0|0|0|1|0|0|0|0|0|NULL|NULL|NULL|400-79-9823_investment
400-79-9823|Marshall|O'Connell|M|2/20/1969|0|54158 Lucinda Glens Suite 444|Hyattsville|MD|20784|38.9513|-76.8958|150988|227300|United States|134.7|True|Finance|45.1|credit|home_financing|15|3.38|11/7/2026|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|400-79-9823_credit
028-68-1385|Bernetta|Gislason|F|10/19/1960|0|750 Rath Avenue|Strongsville|OH|44136|41.3132|-81.8285|44785|188000|United States|10.949706018|True|Media|1.5|investment|custody|NULL|NULL|NULL|NULL|0.27|-2.02|-2.85|0|0|0|0|0|0|0|0|1|NULL|NULL|NULL|028-68-1385_investment
028-68-1385|Bernetta|Gislason|F|10/19/1960|0|750 Rath Avenue|Strongsville|OH|44136|41.3132|-81.8285|44785|188000|United States|10.949706018|True|Media|1.5|investment|brokerage|NULL|NULL|NULL|NULL|0.10|3.04|-4.97|1|1|0|0|0|0|0|0|0|NULL|NULL|NULL|028-68-1385_investment
028-68-1385|Bernetta|Gislason|F|10/19/1960|0|750 Rath Avenue|Strongsville|OH|44136|41.3132|-81.8285|44785|188000|United States|10.949706018|True|Media|1.5|credit|home_financing|15|3.68|3/29/2016|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|028-68-1385_credit
587-81-8607|Aedan|O'Keefe|M|3/20/1975|0|7017 Idell Streets Suite 369|Atlanta|GA|30319|33.8687|-84.3351|900273|442900|United States|9.45289413839|True|Tech|1.6|investment|brokerage|NULL|NULL|NULL|NULL|0.09|1.89|3.60|0|0|0|0|0|0|1|0|0|NULL|NULL|NULL|587-81-8607_investment
321-79-8628|Isadore|Stokes|M|11/13/1951|4|8837 Madisyn Lodge|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Australia|10.4853488431|True|Other|2.8|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.38|-7.68|1|321-79-8628_deposit_account
321-79-8628|Isadore|Stokes|M|11/13/1951|4|8837 Madisyn Lodge|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Australia|10.4853488431|True|Other|2.8|investment|brokerage|NULL|NULL|NULL|NULL|0.42|0.48|-5.01|0|0|0|0|1|0|0|0|0|NULL|NULL|NULL|321-79-8628_investment
321-79-8628|Isadore|Stokes|M|11/13/1951|4|8837 Madisyn Lodge|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Australia|10.4853488431|True|Other|2.8|credit|home_financing|30|3.89|11/8/2043|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|321-79-8628_credit
916-32-8633|Sheridan|Trantow|F|7/29/1944|4|3810 Rosenbaum Skyway Suite 198|Brookfield|OH|44403|41.248|-80.5788|3820|105200|United States|8.56910360359|False|Finance|4.0|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|4.0|-5.51|1|916-32-8633_deposit_account
916-32-8633|Sheridan|Trantow|F|7/29/1944|4|3810 Rosenbaum Skyway Suite 198|Brookfield|OH|44403|41.248|-80.5788|3820|105200|United States|8.56910360359|False|Finance|4.0|credit|home_financing|15|3.33|1/22/2028|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|916-32-8633_credit
707-80-9544|Reynaldo|Wiza|M|10/20/1956|2|6041 O'Conner Field|San Diego|CA|92121|32.8919|-117.2035|1241364|552000|United States|9.0620995503|True|Basic Materials|1.0|investment|brokerage|NULL|NULL|NULL|NULL|0.08|0.87|1.91|0|0|0|0|1|1|0|0|0|NULL|NULL|NULL|707-80-9544_investment
707-80-9544|Reynaldo|Wiza|M|10/20/1956|2|6041 O'Conner Field|San Diego|CA|92121|32.8919|-117.2035|1241364|552000|United States|9.0620995503|True|Basic Materials|1.0|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0.92|11.36|1|707-80-9544_deposit_account
